Index,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,Target
199,-0.875115992,1.723249467,-2.043293397,-1.449382471,1.166878006,-0.570138079,0.795242786,0.687783782,-0.742288427,-0.454082174,-0.262468111,0.521365217,-0.19851058,1.443011592,-0.776008548,-0.017169894,-0.604118944,0.420671457,0.389657292,-0.123157306,0.290836912,0.790976651,-0.212364971,-0.164548909,-0.122889137,0.104577315,0.24275187,0.192661071,0.24,0
200,-1.251245338,0.011610712,1.31873281,-3.44498247,-0.943432226,-1.017694322,-0.135964768,0.348591072,-0.333033063,-1.19606897,-1.06491795,0.353188551,1.107077272,-0.060432002,0.984915169,-1.251249301,-0.403917405,1.710470274,-0.901599794,-0.254937835,-0.192565397,-0.192811368,-0.23302355,-0.10242807,0.614051335,-0.03138378,0.165569043,0.027246784,50,0
201,-0.769282013,1.541287385,-0.968432302,-1.537129576,1.400158344,-0.935174095,1.957863081,-0.627363187,0.442703147,1.335983205,1.043336573,0.165863943,-0.863744585,0.302053509,-0.618416163,-0.731101946,-0.827899288,-0.01411562,-0.02568449,0.562476965,0.063558388,0.941134582,-0.242189848,0.730990697,-0.199876037,0.001822705,0.493317932,0.058983227,17.72,0
202,-0.946514732,1.136275326,1.066984077,0.794336295,0.480242868,-0.41763928,0.723696504,-0.075130915,-0.403132251,0.347623125,-0.087267563,0.489536741,0.986533513,0.024328908,1.212245559,-0.684109969,0.004949656,-0.489275081,0.043322555,0.141363877,0.083124058,0.694715394,0.105425004,0.110519355,-0.129285582,-0.284069532,0.486120644,0.236023057,4.4,0
203,1.232206731,-1.527946144,0.563826903,-1.406870227,-1.732806071,-0.241050969,-1.180816951,-0.016466794,-1.876989804,1.531336721,0.924486155,-0.219868789,0.774111613,-0.330348177,0.1588737,0.150330828,-0.003654279,0.912234004,-0.070524118,-0.025162421,0.049135847,0.240860953,-0.168010055,0.019707964,0.313874292,-0.11510611,0.02473437,0.036515412,140,0
204,1.09196035,0.740444325,0.199042835,2.66817222,0.521627298,-0.276680862,0.542296598,-0.303730719,0.043376476,0.264391378,0.835860903,-1.919302679,2.760136637,1.761522671,-0.400927303,-0.040658443,0.468439139,-0.809592949,-1.472636546,-0.062268022,-0.093770418,-0.066425102,-0.121591765,0.059114167,0.655079358,0.049941967,-0.051990918,0.011690911,53.89,0
205,2.038098379,-1.130924207,-1.171547891,-0.884852475,-0.631542227,-0.450732948,-0.589275912,-0.181900449,-0.139351109,0.703990146,-1.033815978,-0.502585537,0.404867976,-0.343690455,0.024750988,1.061735962,0.101675923,-1.347434549,0.716625598,0.197271832,0.198529278,0.398757258,0.096627587,0.501863051,-0.095479286,-0.230530443,-0.031461607,-0.032897827,104.95,0
206,-1.19326764,0.241349125,0.459259427,-0.657289019,2.039213859,-0.833249304,0.588896731,0.05466275,-0.38453568,-1.297210759,-1.402644354,-1.026666479,-1.026268495,-0.733074564,0.107150817,0.473624137,0.336886691,0.185381679,0.249159502,0.185171848,-0.335700187,-1.320179476,-0.188153007,-0.039002658,0.618667377,0.329576203,-0.079165037,0.080283988,11.99,0
207,1.10199698,-1.025378618,0.792578224,-0.582449937,-1.350027064,-0.125714665,-0.935205424,0.198786122,-0.392845034,0.511828614,0.264851953,-1.052313629,-1.280765897,0.073633942,1.629740859,0.783341178,0.898526857,-2.082562671,-0.427268948,0.094393229,0.197944087,0.271531296,0.101037015,0.057200518,-0.015403178,-0.299666882,0.033330101,0.035305405,100,0
208,-1.691596287,1.164838878,-1.006487201,-0.295031478,0.212961321,-1.427526701,0.424346985,0.195397091,0.389683636,0.29470519,-1.078374229,-0.016096618,-0.276635275,0.676499057,0.608705353,-0.332033702,-0.229484576,0.108677455,0.032976383,-0.555169922,0.288923705,1.390874348,0.409612427,0.015077012,-0.659257209,-0.250669582,-0.155366037,-0.046530415,0.99,0
209,-0.620310143,-0.223693736,0.602959992,-2.03393376,0.562285375,-0.708178667,-0.208492183,0.122435208,-0.658108037,-0.88675326,-1.061168311,-1.751943708,-0.813668398,-2.067532323,-0.210761244,1.988049085,1.024816078,-0.092174662,-0.290128811,0.162924913,0.306648623,0.643755004,-0.212045617,0.340649724,0.034717731,-0.196978997,0.106811154,0.179961854,19.95,0
210,1.984248915,-1.92324683,-0.586399412,-1.572291636,-1.625095753,-0.085445451,-1.400016542,0.092888154,-1.144038905,1.644373246,0.643277256,-0.411752225,-0.282479921,-0.237489502,-0.498324269,0.016115959,0.164928751,0.463249887,0.110867775,-0.186479955,-0.288383794,-0.748222617,0.392634135,0.678086152,-0.69782133,-0.550495207,0.00073516,-0.017146724,139.95,0
211,-0.792724453,0.946688236,2.245148851,1.167397635,-0.625404979,-0.449979152,0.157625069,0.015378797,0.26978081,-0.021303961,-0.375566786,0.478017712,0.287826285,-0.473543981,0.127463784,-0.680594038,0.223910777,0.014716509,0.365766882,0.114467314,0.223031587,0.926664762,-0.170298346,0.972432282,-0.115297629,-0.229900137,0.156609796,0.252310084,4.42,0
212,-2.53228076,1.017925184,-0.628990367,-0.743161206,0.411638452,-0.595362542,0.512485752,0.219733034,2.540617768,0.15660503,-0.51958043,-2.227374679,1.671314401,1.211805887,-1.46446697,-0.552396074,0.531850377,0.017801453,-0.097821294,0.10771436,-0.269365452,0.429550771,-0.100137744,0.585429944,0.195689181,0.030905449,0.22993856,-0.253290999,3.3,0
213,-0.043168323,0.531093906,1.785756553,1.180387836,-0.148654679,1.154770619,-0.339676287,0.528740538,-0.042644362,0.00452767,1.274136736,0.922844951,0.029241004,-0.015384065,0.527061178,-0.594252533,0.180685327,0.09172967,0.099759214,-0.081309609,0.425555044,1.514728934,0.084239034,-0.250596883,-1.395265789,-0.29307754,0.366667546,0.249611645,1,0
214,1.168504094,-2.341184398,-2.090534971,-1.539382456,0.941688877,3.749134046,-0.896754907,0.921852858,1.426577022,-0.565685627,0.219605803,0.476321004,0.253644597,0.167571032,2.105153024,0.576877514,-0.778212012,0.111772295,-0.298749725,0.825604918,0.334279336,-0.039210601,-0.023533954,0.76267334,-0.748255648,0.486254792,-0.08571095,0.028896979,446.29,0
215,0.530290119,-1.737959407,0.390796283,0.97882532,-1.516318298,0.108924621,-0.352887766,0.104762567,-0.318550705,0.595104304,-1.037714934,-1.013393047,-1.840092234,0.339209227,0.744265309,-1.594884118,0.368230589,1.112275199,-1.532311041,0.044062631,-0.149992454,-0.738790851,-0.250385503,0.004475463,0.162577574,-0.339070836,0.00244419,0.091602009,382.5,0
216,-0.744339802,1.038366834,-0.532989617,-0.12684167,0.702917249,-1.427781252,0.984644764,-0.239843201,-0.165065978,-0.838003321,-0.521040201,-0.021706036,0.41794034,-0.823373964,0.661151327,-0.000832939,0.478536389,0.673153427,-0.062666781,-0.218924844,0.328099814,1.170146887,-0.073407212,0.002619093,-0.448654474,-0.207677386,-0.274115756,-0.058550986,25.15,0
217,-1.04649797,0.734173,1.182874777,0.17035067,0.366747169,-1.14132819,0.669484858,-0.211662597,-0.335288781,-0.278773092,-0.042957727,0.364544058,0.993757119,-0.695310104,0.864301263,0.360272111,-0.077932942,-0.25160553,-0.023899245,-0.093256095,-0.309321049,-0.561140028,0.435123808,0.349062421,-0.030804853,0.071328221,0.115149842,0.007181939,3.68,0
218,-0.035157367,0.81273126,-0.525583236,-1.074231636,2.092523371,1.318360136,1.026163385,0.060568276,0.199263385,-0.068256782,1.324559188,0.48751882,-0.00195755,-1.275910141,-0.062620834,-0.358275682,0.504121163,-0.950150389,-0.804641223,0.225266715,-0.382940295,-0.457975225,0.023010519,-1.048718754,-0.585454433,0.17180056,0.052828053,-0.330754847,8.99,0
219,1.274341871,0.089703767,0.162404625,0.322752719,-0.127344934,-0.223629666,-0.140124891,0.062797021,0.024307371,0.13963575,0.538143778,0.144747686,-0.828926538,0.625989976,0.523975432,0.796796812,-0.905448448,0.370502895,0.490225651,-0.13216701,-0.273822046,-0.882895176,0.03613544,-0.535186452,0.256855098,0.132414928,-0.041865605,-0.002095415,1.98,0
220,-1.236563074,-0.020731222,2.120144232,1.306748552,0.986798049,1.514143502,0.136653137,0.482319814,0.080471502,-1.07246098,0.659269427,0.484828755,-0.079180828,-1.610163394,0.871276229,-1.88100976,2.40834771,-1.601812988,-0.939360557,0.323724814,0.139156416,0.718341669,0.014578226,-0.690343793,0.185583403,-0.066208904,-0.007994723,-0.11124289,86.61,0
221,2.031669603,0.243312115,-1.586437176,1.389226631,0.436272529,-1.148113092,0.648850535,-0.424721426,0.187511608,0.256009414,-0.956014273,0.375017702,-0.16797608,0.514476903,-0.529348187,-0.744115384,-0.132124098,-0.672633875,-0.223822339,-0.298795041,0.050123318,0.382914208,-0.001634962,-0.005129467,0.461851453,-0.489630295,-0.013744914,-0.062080765,7.08,0
222,1.886657059,-0.360965321,-0.29772734,0.464467559,-0.604808766,-0.508171189,-0.383475048,-0.07881288,1.104801291,-0.216085072,-0.35294038,1.07437594,0.933254841,-0.193385705,0.578190436,0.077837455,-0.482862659,-0.376732626,-0.22042414,-0.065807832,-0.126037354,-0.305315219,0.40531806,1.126560611,-0.444332828,-0.688489158,0.028317063,-0.010574249,49.99,0
223,-0.658474615,0.913854275,2.557816796,2.979264838,0.87129131,0.587420924,1.174727789,-0.879548453,-0.39263052,1.996641581,-1.098184785,-0.743332338,0.398983819,-1.411235367,-0.602756715,0.56859277,-1.28688698,0.115281249,-1.324731114,0.024246209,0.151211706,1.151077576,-0.259911732,0.054505591,-0.527391771,-0.045828141,-1.014474919,-0.617528553,20.22,0
224,-0.527530573,0.315140195,-0.925465659,-1.392236253,1.649647803,-1.116881042,2.646404029,-0.752548879,-0.935041587,-0.687625058,0.449068593,0.723698911,0.431014378,0.584350118,-1.592767767,-0.599227365,-0.942963214,0.08900758,-0.046000613,0.318252527,0.476592325,1.309129062,-0.243082768,-0.397563381,0.61331745,0.269471468,-0.173913259,-0.084576776,172,0
225,-2.080252971,1.04285791,1.045437484,-2.618769985,-1.462344479,-1.324082693,0.023002583,0.103653978,-2.117645704,1.914662515,-0.1002417,-0.271677381,1.387175954,-0.606670724,-0.206616248,-0.440783892,0.49713609,-0.790840415,-0.692546308,0.053894556,-0.725642863,-1.418309675,0.118830833,0.623599496,0.298886422,-0.789547181,-0.224476242,-0.234803747,34,0
226,-0.230343378,0.15321527,0.462618035,-1.91589421,0.226694529,-0.522456643,0.333681736,0.082589242,-1.457027744,0.470966846,0.975057279,-0.63346705,-0.901576397,0.259529794,-0.613824021,0.971129377,0.057330062,-1.198087052,-0.015916567,0.090748454,0.347367938,0.951836906,-0.20911108,-0.290929835,0.056266153,-0.215850981,0.279350232,0.09322414,11,0
227,2.064758222,-1.285738746,-0.926712089,-1.080319386,-0.750745406,0.237188224,-1.14191253,0.160739699,0.042837672,0.905803724,0.127044707,-0.537845626,-0.664682302,-0.143293602,-0.329339678,1.608728138,-0.314326773,-0.287798211,0.972674165,0.084553063,0.350473538,0.856067327,0.041807501,0.105047754,-0.129088508,-0.104920248,-0.015886652,-0.049557659,69,0
228,0.040019151,1.161568524,-2.161819606,-0.541552536,1.371556383,-0.782477128,1.374638449,0.037562589,-0.683612545,-1.192310476,-1.390077248,-0.097633949,0.433068451,-0.541904147,-0.706698789,0.043379675,0.578572899,0.053197534,-0.130175687,-0.103000329,0.197157491,0.498673387,-0.02585991,0.005288148,-0.244927265,0.553538192,-0.102824967,0.0382566,66.5,0
229,-0.64198449,0.486370215,2.115637488,0.900508535,0.415507073,1.149698697,0.129690282,0.374398918,0.522580801,-0.915138114,-1.876841023,0.884787401,0.761490582,-1.063816787,-1.964370461,-1.081826654,0.444683709,-1.004457312,0.687720632,-0.007953587,-0.352799998,-0.569535338,-0.162121814,-0.737543395,0.046590284,-0.508107131,0.188154742,0.124106017,10.34,0
230,-0.658662651,0.684269701,1.66659638,-0.8987078,0.434897251,-1.560118159,1.044223387,-0.299067393,-0.049457609,-0.958240169,-0.263880283,-0.579371768,-1.226507271,-0.436621652,-0.060041538,0.892926387,-0.573307255,-0.30938382,-1.890738044,-0.215541627,-0.206923051,-0.655639919,0.021878362,0.614773445,-0.453474569,-0.321565668,-0.120041442,-0.074278437,1.79,0
231,-1.917339791,-1.123757886,-0.102606237,-2.419930347,-2.019987028,-0.175640512,2.662669568,-0.046256419,-1.49481898,-1.540669902,-1.20354208,-0.018360683,0.45543608,0.300650402,-0.633535904,-1.706312656,0.166033799,0.702560258,-0.844090155,0.711284386,-0.205674086,-1.276357614,1.197937949,-0.087961547,0.820734757,0.469386631,-0.384007491,0.01433444,620.01,0
232,1.994368775,-0.466953878,-0.605793247,0.123150404,-0.223640825,0.411435883,-0.775615229,0.192449415,0.891577906,0.192383913,0.437391214,0.950623448,0.437481247,-0.074810675,-0.061796482,0.652038452,-0.945812398,0.654908022,0.039291331,-0.129908041,0.270447719,0.940934624,0.090871848,0.294552046,-0.172092635,0.621288912,-0.027950944,-0.057071938,5.99,0
233,-2.564231364,-4.785287188,-1.300656538,-0.589793209,5.449142011,-4.870093969,-1.82996429,-0.419557581,-0.97561664,1.112832604,-0.793414215,-0.732227495,-0.419511496,0.465381559,-1.033989516,-0.214423892,0.427078443,-1.525359257,0.342562508,1.202620927,1.081863241,1.920131506,0.849055436,1.21818675,-0.988067779,-0.150630096,-0.055533506,0.201688716,10,0
234,-0.261020045,-0.104709787,1.121444162,0.892467328,2.494617068,-1.664479725,-2.41905679,-0.806886335,0.364404485,-0.010045188,-0.489940441,1.533475659,0.886431924,0.050293842,-0.735972509,-0.608215596,0.084572285,-1.396188553,-1.299143504,-0.415842836,0.784812399,-0.753106211,-4.309184274,0.336115116,-0.373423534,-0.574452551,0.431061996,0.404274534,70.43,0
235,2.006667673,-0.556248929,-0.787999446,0.08154069,-0.110224525,0.603049289,-0.790274156,0.229895753,1.054335114,0.182254768,-0.131086337,0.584603581,-0.005560702,-0.059589139,-0.255791034,0.758238737,-1.043258851,0.845829182,0.361507351,-0.123501319,0.185336179,0.6681566,0.043605415,-0.090048531,-0.127291457,0.613957078,-0.035518638,-0.06002987,17.2,0
236,-1.168972042,0.863942754,1.08104992,-1.095921798,-0.639110805,-0.930965848,0.892913162,0.325943197,-0.541408576,-1.0971234,0.188801218,0.685212648,0.498522816,0.36058919,0.413349462,0.075970767,0.02101787,-1.205273542,-1.147220196,0.143904759,-8.90E-05,-0.224941991,0.356868523,0.633937645,-0.374908976,0.649376303,0.102725744,0.122028349,116.32,0
237,1.910220765,0.448076798,-0.948110415,3.50161741,0.863050864,0.802498658,0.007671596,0.123601759,-1.108579198,1.622716706,0.028342887,0.322417911,0.16531468,0.299277341,-1.440307292,0.99848327,-1.142947435,0.369689133,-1.242336918,-0.226885725,0.312897699,0.949456665,-0.037092617,0.237514929,0.255169336,0.222775354,-0.039527987,-0.059449803,10.59,0
238,1.893795325,-0.65607351,-0.31387382,0.279933111,-0.929968647,-0.592151957,-0.606653499,-0.043571463,1.561706567,-0.230285807,-0.958459436,0.323763255,-0.207366628,-0.137034856,0.591964271,0.055821852,-0.378284855,0.077642223,-0.210946325,-0.140590293,0.209961323,0.749327074,0.105863306,0.024189823,-0.213248186,0.1243927,0.008452209,-0.034946777,54.95,0
239,-0.93901572,-0.159338339,2.327367584,-1.719775821,-0.413756198,0.31029979,-0.458483006,0.265022348,-0.880834628,-0.014059398,-1.21052196,-0.092933905,1.716257187,-0.823244302,1.019208321,-0.444263603,-0.872346948,1.947585853,-1.336608696,-0.008757825,-0.138756841,0.025422001,-0.157810282,0.494688015,0.271530216,0.719234163,0.26799392,0.147013958,45.9,0
240,-0.224063177,-4.073304415,-2.175003727,0.767058933,-0.52138773,2.188304134,0.681024209,0.327413727,0.802053283,-0.532549434,0.722391565,1.015813422,-0.243871196,0.429080661,0.174710307,-0.212895129,0.118627749,-1.160212218,-0.596062013,1.961698385,0.308729269,-1.418748853,-0.45593506,-0.921582432,-1.179501611,0.111052511,-0.212581662,0.122289983,1102.8,0
241,0.10638009,1.446587236,-0.577339769,2.110047946,1.351228627,-0.270187139,1.218918004,-0.234259804,-1.101905538,-0.378017971,-0.579512666,-0.54338843,-0.092596835,-0.902650355,0.916741359,-1.318885379,1.9439104,0.581607647,2.355342808,0.279796273,0.068572761,0.426436689,-0.282596236,0.515578389,0.023137447,-0.107291095,0.22292224,0.211418638,23.4,0
242,2.041601686,-0.178346142,-1.394086747,0.182214518,0.051105736,-0.76855478,-0.00639236,-0.121428239,0.593951439,0.210813732,0.533479356,0.207244319,-1.250714116,0.898140081,0.288058207,0.114869997,-0.760497505,0.650314681,0.095299376,-0.313038835,0.280236784,0.889231663,-0.030385872,-0.392799649,0.208789099,-0.091422646,-0.025633425,-0.074442424,1,0
243,1.812801584,-0.403414339,-1.080825406,0.525823676,-0.224324988,-0.380153966,-0.318887249,-0.002994716,0.973811429,-0.522364349,-0.538105264,0.025750013,-0.08164563,-1.195812743,0.758178894,0.811664004,0.404807245,0.071133687,-0.290541444,0.051789743,-0.274745951,-0.936932387,0.361711112,0.481642712,-0.643271736,0.086019395,-0.037878143,0.006078603,105.4,0
244,-3.735033037,3.564713723,-2.776883188,-2.252738108,0.911682991,-1.096529191,1.987006854,-0.595085356,3.418732055,5.222903661,-1.266234847,-1.250931174,-1.68294282,-0.675727096,0.430552889,-0.832622105,-0.988426636,-0.258911141,-0.31895127,2.028052151,-0.509742764,0.300534482,-0.156251721,-0.016631,0.609274472,0.127888898,1.795968246,1.092194418,38.42,0
245,-1.08259798,0.543449344,0.602828998,-0.069255666,0.92232543,-0.508658077,0.814640625,-0.118170849,-0.315603642,-0.017651818,-0.750081537,-0.205570717,0.050579769,0.210876694,0.872139121,-0.253045658,-0.245659437,-0.583036967,-0.080669765,-0.135051079,-0.021510219,0.240959653,0.185685231,-0.448570657,-0.188963723,0.330127124,0.16159841,0.196700786,21.78,0
246,-0.842978877,1.081181888,2.051753614,0.754857521,0.408198666,-0.26920927,1.287383715,-0.616261909,-0.443721819,0.31771782,0.33274011,0.032728682,0.315957189,-0.241989638,1.421452437,-0.929086185,0.013896047,-0.579882541,0.063487875,0.079654179,0.068182833,0.53481701,-0.308835388,0.431472664,0.346289764,-0.278918576,-0.631089796,-0.350386862,27.3,0
247,1.849354419,-1.005266633,-0.312102524,0.061447711,-1.069328336,-0.364680383,-0.725110907,-0.11374109,1.215342321,0.331019731,1.598442599,-1.325625858,1.972601201,1.416300264,-1.653536183,-1.540010058,0.496086418,1.461588588,-0.489874302,-0.463852754,-0.783845962,-1.602573805,0.430494951,-0.076485707,-0.628580554,-0.824804903,0.003639881,-0.026811088,112.27,0
248,1.537512804,-1.044679172,-0.710110725,-1.894320385,-0.229088707,0.474271923,-0.752724704,0.068866211,-2.184176262,1.59170465,-0.141887675,-1.049583743,-0.217707715,0.225993218,0.093518854,-0.173109548,0.087762704,0.146306747,0.614470795,-0.315297694,-0.56150043,-1.362223883,-0.028741033,-1.799079348,0.389128712,-0.361926728,0.006896457,-0.012188415,34.94,0
249,0.931754747,-0.215061049,0.51796414,1.278949396,-0.660010308,-0.490740859,0.067273389,0.013615983,0.134163104,0.034669615,1.153226539,0.715152486,-1.008754892,0.521625334,-0.38811584,0.03289228,-0.317698858,0.093853441,0.109372171,0.03315522,-0.083784026,-0.459965448,-0.060446937,0.496060311,0.403590218,-0.552572071,-0.001395281,0.035779568,121.49,0
250,2.009023729,0.072900693,-0.856178452,0.571119727,-0.437620457,-1.824880977,0.286153792,-0.497301595,0.439181557,-0.015800244,0.250540181,1.068778284,0.818824487,0.332331043,0.611058334,-0.481955241,-0.247732472,-0.423711458,-0.59727554,-0.216790774,0.328156049,1.157709612,0.099903304,0.993883724,0.165296604,-0.162148482,-0.009041011,-0.046610766,1,0
251,1.022094127,-0.140574204,-0.012709585,1.15306938,0.209786617,0.634618296,0.042554758,0.173999042,0.110471847,0.013703305,0.388124218,0.837203216,-0.268015027,0.273537249,-0.701333862,-0.265414215,-0.272809842,-0.171091618,0.20860024,-0.000279196,-0.057352333,-0.155511437,-0.246671771,-0.801966101,0.706003299,-0.286355829,0.018268126,0.011102705,90,0
252,-0.258375576,1.094281507,1.464425039,0.025077731,0.238936953,-0.924515585,0.991684333,-0.344863681,-0.385402568,-0.330574731,0.032001952,0.304719761,0.985796942,-0.814838938,0.826465978,0.258549046,-0.146351047,-0.273512928,-0.094869275,0.256039405,-0.301364474,-0.590237406,-0.050183522,0.358176419,-0.154393481,0.040227011,0.085778443,-0.122329041,9.42,0
253,0.854354934,-0.608864909,1.378741084,1.8384241,-1.07902906,0.563952388,-0.763966858,0.14469183,2.62161759,-0.693682282,-0.649834758,-2.179539383,1.499236024,0.739092325,-1.245327374,0.029667188,0.535226375,0.458830236,-0.187196397,0.128139412,-0.098314466,-0.045777434,-0.252568866,-0.148806833,0.463730751,-0.292160392,0.035370908,0.054784112,164.67,0
254,1.240513756,-0.158958749,-0.912624922,0.196461493,1.960232725,3.781579862,-0.674379458,0.930237747,0.478781825,-0.11906457,-0.62673578,0.301880197,-0.200392872,0.000158871,-0.202435263,-0.090470904,-0.489382161,0.061804354,0.388423215,-0.0286763,-0.131111319,-0.28652572,-0.143237128,1.020248321,0.865762043,-0.299441738,0.042830807,0.017001452,11.5,0
255,1.192722963,0.106917404,0.592047726,0.661902499,-0.580222342,-0.743593983,-0.105227126,-0.007101572,0.234478402,-0.068583122,0.054762417,-0.19488914,-1.185604054,0.57061052,1.416116846,-0.018115771,0.055474534,-0.923129821,-0.59085828,-0.226442951,-0.224595263,-0.686563617,0.223296326,0.355997365,0.05279587,0.108792347,-0.021487804,0.015895111,1.98,0
256,-0.396815095,-0.767196107,1.090018112,-2.933924904,-0.091529191,1.502378657,-0.357973725,0.452822082,-2.404982857,0.595259856,0.682425501,-0.314325009,0.636204296,-0.46132331,-0.326593251,-0.980526653,0.76029503,-0.583684925,-0.839385638,-0.22372535,-0.052286108,0.228435581,-0.179755216,-1.652221254,0.529622447,0.058556403,-0.019297244,-0.086842788,72,0
257,-1.833742957,0.013505123,1.495887349,2.135909192,0.497220653,-1.021240491,0.1069618,0.479505008,-1.014282774,-0.322343631,-1.023157371,0.254194615,-0.115175123,0.214353077,-1.383650148,0.349415132,-0.150105125,-0.580772854,-1.253703345,0.156680448,0.09859524,-0.311677659,0.121610371,0.687833843,-0.223717349,-0.325785679,-0.008707064,-0.097662135,64.31,0
258,-0.260773509,-0.894270077,-1.421961187,-2.769383508,3.176964526,3.003598645,0.383196478,0.507367761,-1.372612427,0.226730929,-0.161776382,-0.928803194,-0.376945276,-0.062496016,-0.682431618,0.1317829,0.301787331,-1.846516045,0.547810439,0.457280479,0.280225394,0.588068878,-0.094395268,0.7415087,0.690539816,-8.88E-05,-0.253992236,-0.265781181,93.75,0
259,-0.966865747,-0.632839474,1.21785115,-1.604938522,-0.031852153,-1.448494479,-0.138438207,0.112886792,-1.207254852,0.473227948,1.025302072,-1.105845966,-1.978688519,0.390494974,-0.528549651,1.357820211,-0.048236599,-0.596302378,0.126771576,0.319403239,0.408832599,0.765185671,0.073679804,0.506280446,-0.138668566,-0.347697935,0.299887913,0.206699186,50.65,0
260,2.06238323,0.01840979,-1.041289412,0.409391872,-0.06417975,-1.196670688,0.248844862,-0.389142628,0.398199921,0.045604566,-0.572400995,0.942863403,1.005074401,0.08836511,-0.064062061,-0.152014985,-0.338692345,-0.988191007,0.136403419,-0.164316828,-0.277846781,-0.620250127,0.330008196,0.072117194,-0.267678863,0.192224531,-0.064558498,-0.05782304,1.79,0
261,-0.508340855,-0.347083103,1.462197457,-0.69590109,-0.862146002,0.178388583,0.516532581,0.203074032,0.902172182,-1.111862243,-0.991698576,0.179176009,-0.56819715,-0.533910889,-0.83287427,-0.194038504,0.09449636,-0.863175872,-0.596674127,0.136721989,0.077259193,0.170746096,0.61711933,0.113586661,-1.378846732,0.611146512,0.136807174,0.237783505,171.32,0
262,1.192069619,0.266501868,0.166603457,0.448064725,0.060126136,-0.082400394,-0.078948951,0.085130206,-0.255412172,-0.16692318,1.612725085,1.065230781,0.489075404,-0.1437972,0.635544255,0.463902533,-0.114807924,-0.183383808,-0.145747908,-0.069307146,-0.2258419,-0.638613896,0.101384975,-0.33985212,0.167210794,0.125906264,-0.008962315,0.014705016,2.58,0
263,-0.70031277,1.202154057,0.361724244,0.81506518,0.732385712,1.381106722,0.261630187,0.745746832,-0.710861438,-0.19883367,-0.510337263,0.759408115,0.751029404,0.303072347,-0.46434507,-0.422694101,-0.117615591,0.349366201,1.648737182,0.182345745,-0.033616997,0.105308616,-0.2728899,-1.685623742,0.165198455,-0.133749295,0.293895865,0.11747439,35.43,0
264,1.061844169,-0.641123046,1.007701081,-0.06461278,-1.345226599,-0.574864036,-0.576988312,-0.012193959,0.993887458,-0.413946986,-0.497967182,0.345286516,0.119506781,-0.322679291,0.780398195,0.387557122,-0.195807249,-0.293746345,0.13805099,0.142665656,-0.017478238,-0.128381669,-0.008503773,0.48429208,-0.005327376,1.260378085,-0.075752539,0.028902427,99.66,0
265,1.156498943,0.368718156,0.729565509,1.178714232,-0.396950476,-0.69851037,0.074191551,-0.122378583,-0.098692574,-0.075907712,0.482336018,0.94946806,0.796452824,0.205894018,1.156835904,-0.290845826,-0.061790246,-0.899810028,-0.93604207,-0.139317376,-0.000414898,0.10452219,0.084355606,0.607319731,0.398270805,-0.467084163,0.047764063,0.029948062,1,0
266,-0.049301859,-0.065272441,0.946229934,4.87580099,0.865504895,-0.162322626,-0.648187397,0.160653055,-1.175913456,1.85524559,-1.302140676,-0.59213562,0.366506247,0.104133094,0.893825876,0.274193636,-0.23518028,0.681720395,0.644541279,0.39826601,0.567202103,1.455931974,0.652496235,0.03687131,-2.501832742,0.077593442,0.428444676,0.432936666,40.01,0
267,1.566468811,-0.889122313,-0.299871293,-1.528022343,-1.005866892,-0.871769756,-0.65908379,-0.178906128,-2.242144289,1.709597034,0.718657743,-1.031535904,-0.926030831,0.395512386,-0.263444416,-0.424541519,0.366035647,0.504535539,0.302800952,-0.431070276,-0.165512345,-0.138745155,-0.107517641,-0.026944066,0.658029958,-0.074612059,-0.013081511,-0.01200811,0.01,0
268,1.835973266,0.25162163,-0.246945614,3.40839128,0.525222341,1.370410635,-0.45524765,0.326556655,-0.785150947,1.497794099,-0.184418286,0.639656221,0.961868723,-0.131328076,-1.083439559,1.75968356,-1.59823409,0.36995702,-0.968867855,-0.095982456,-0.182631552,-0.624054852,0.315986955,-0.219881109,-0.448250481,-0.386271991,-0.001279606,-0.029468702,37.83,0
269,1.965437768,-0.00168461,-2.501113372,0.307143762,1.45828006,0.216009498,0.643370724,-0.03901783,-0.053150028,0.106985864,-0.02441265,0.066501574,-1.053534076,1.116792732,0.907422868,-2.022301315,1.123372634,-2.51948647,-1.520396108,-0.45001894,0.371914982,1.392986806,-0.050291108,-1.290564831,0.350991333,0.856220711,-0.05678351,-0.110524566,0.01,0
270,1.187376769,-0.075166241,-0.500161616,0.251601899,0.411446083,0.268544277,0.08997318,0.112802852,-0.094268343,0.124822939,0.340973081,-0.10970265,-1.166819745,0.841494026,0.577596497,0.312110497,-0.607712316,0.111065709,0.252740301,-0.082072557,-0.041644578,-0.252057161,-0.212873621,-1.146502123,0.560545525,0.451617308,-0.058157179,-0.014090998,51.6,0
271,1.30485148,-0.453085335,0.538890588,-0.908843615,-0.907804709,-0.380207981,-0.666467783,0.083186895,2.05108013,-1.04510548,-1.381486179,-0.138841403,-1.030608816,0.027299553,1.457260947,-0.145278526,-0.384214769,0.599882025,0.879370723,-0.171939387,-0.080408054,-0.032043497,-0.126319889,-0.475358109,0.573276389,-0.630152504,0.085215909,0.024223841,1,0
